,CCA Cooling,Cooling plant sensible load,Radiators,CCA Heating,Heating plant sensible load,AHU Cooling,AHU Heating
5598,22096,22096,2694,0,2694,0,590
5599,22080,22080,1427,0,1427,0,590
5600,22068,22068,725,0,725,0,590
5601,22068,22068,450,0,450,0,590
5602,22077,22077,351,0,351,1567,102
5603,22096,22096,1118,0,1118,6742,0
5604,22143,22143,1847,0,1847,13828,0
5605,22147,22147,1134,0,1134,14737,0
5606,22148,22148,840,0,840,11645,0
5607,22212,22212,278,0,278,3616,453
5608,22236,22236,114,0,114,394,853
5609,22264,22264,96,0,96,3177,0
5610,22305,22305,101,0,101,1190,649
5611,22294,22294,183,0,183,0,649
5612,22297,22297,947,0,947,0,649
5613,22282,22282,1590,0,1590,0,649
5614,22269,22269,1972,0,1972,0,649
5615,22250,22250,2939,0,2939,0,649
5616,15659,15659,3578,39,3618,0,649
5617,16661,16661,3877,0,3877,0,649
5618,16908,16908,4181,0,4181,0,649
5619,17054,17054,4630,0,4630,0,649
5620,17162,17162,4896,0,4896,0,649
5621,17249,17249,4921,0,4921,0,649
5622,17324,17324,3222,0,3222,0,649
5623,17389,17389,1780,0,1780,0,649
5624,17453,17453,1006,0,1006,0,649
5625,17521,17521,688,0,688,0,649
5626,17597,17597,772,0,772,1590,336
5627,17679,17679,2013,0,2013,6680,0
5628,17763,17763,2699,0,2699,11332,0
5629,17850,17850,1950,0,1950,13216,0
5630,17936,17936,1796,0,1796,12264,0
5631,18017,18017,1997,0,1997,11033,0
5632,18091,18091,1739,0,1739,10477,0
5633,18155,18155,652,0,652,2561,665
5634,18208,18208,559,0,559,0,2017
5635,18252,18252,1272,0,1272,0,2021
5636,18288,18288,1957,0,1957,0,1945
5637,18321,18321,2852,0,2852,905,221
5638,18353,18353,3902,0,3902,3984,0
5639,18379,18379,5093,0,5093,6170,0
5640,14071,14071,5714,27,5742,8161,0
5641,14769,14769,4987,0,4987,4853,0
5642,14964,14964,4313,0,4313,1633,0
5643,15086,15086,4363,0,4363,1272,0
5644,15182,15182,3940,0,3940,123,581
5645,15263,15263,4162,0,4162,0,846
5646,15332,15332,2767,0,2767,0,1682
5647,15393,15393,1458,0,1458,0,1768
5648,15455,15455,1716,0,1716,0,1598
5649,15525,15525,1886,0,1886,2674,134
5650,15603,15603,1690,0,1690,845,1181
5651,15682,15682,1837,0,1837,0,1883
5652,15765,15765,1522,0,1522,179,1139
5653,15853,15853,1553,0,1553,234,390
5654,15943,15943,1331,0,1331,1880,86
5655,16041,16041,1632,0,1632,8039,0
5656,16150,16150,1441,0,1441,7360,0
5657,16255,16255,513,0,513,3573,0
5658,16341,16341,569,0,569,789,739
5659,16407,16407,896,0,896,0,1998
5660,16460,16460,1948,0,1948,0,1994
5661,16509,16509,2769,0,2769,0,1987
5662,16551,16551,3387,0,3387,0,1984
5663,16585,16585,4379,0,4379,0,1983
5664,16608,16608,4705,0,4705,0,1981
5665,16623,16623,5241,0,5241,0,1981
5666,16628,16628,6003,0,6003,0,1980
5667,16625,16625,6782,0,6782,0,1978
5668,16612,16612,7018,0,7018,0,1978
5669,16592,16592,6638,0,6638,0,1980
5670,16567,16567,4285,0,4285,0,1988
5671,16542,16542,2546,0,2546,0,1846
5672,16520,16520,2460,0,2460,0,1846
5673,16515,16515,1814,0,1814,0,1849
5674,16531,16531,1561,0,1561,3448,310
5675,16577,16577,2731,0,2731,13775,0
5676,16631,16631,2312,0,2312,16632,0
5677,16684,16684,1842,0,1842,16627,0
5678,16747,16747,1597,0,1597,16625,0
5679,16827,16827,1417,0,1417,16630,0
5680,16926,16926,1433,0,1433,16631,0
5681,17027,17027,1398,0,1398,14713,0
5682,17088,17088,1370,0,1370,14715,0
5683,17127,17127,3903,0,3903,14320,0
5684,17158,17158,4076,0,4076,11268,0
5685,17187,17187,3868,0,3868,8425,0
5686,17211,17211,3368,0,3368,5385,0
5687,17228,17228,2581,0,2581,422,1367
5688,17234,17234,3191,0,3191,0,2002
5689,17231,17231,3626,0,3626,0,2002
5690,17222,17222,4164,0,4164,0,2001
5691,17203,17203,4272,0,4272,0,2000
5692,17179,17179,4302,0,4302,0,2003
5693,17150,17150,4509,0,4509,0,2006
5694,17112,17112,3215,0,3215,0,2016
5695,17076,17076,1900,0,1900,0,1882
5696,17038,17038,802,0,802,0,1884
5697,17011,17011,742,0,742,0,1517
5698,17000,17000,837,0,837,2085,15
5699,17010,17010,2705,0,2705,8384,0
5700,17022,17022,2994,0,2994,9687,0
5701,17045,17045,2309,0,2309,12792,0
5702,17054,17054,2527,0,2527,16020,0
5703,17094,17094,1923,0,1923,13756,0
5704,17126,17126,996,0,996,6560,0
5705,17154,17154,269,0,269,43,1585
5706,17175,17175,579,0,579,0,2000
5707,17180,17180,1249,0,1249,0,1999
5708,17188,17188,2209,0,2209,0,1999
5709,17187,17187,2697,0,2697,0,1997
5710,17188,17188,3041,0,3041,0,1990
5711,17181,17181,3924,0,3924,0,1986
5712,17167,17167,4276,0,4276,0,1986
5713,17146,17146,4706,0,4706,0,1986
5714,17117,17117,5506,0,5506,0,1986
5715,17081,17081,5825,0,5825,0,1986
5716,17038,17038,6166,0,6166,0,1987
5717,16990,16990,6346,0,6346,0,1987
5718,16923,16923,3933,0,3933,0,1991
5719,16871,16871,2410,0,2410,0,1848
5720,16822,16822,1544,0,1544,0,1849
5721,16792,16792,1063,0,1063,0,1847
5722,16784,16784,738,0,738,0,1844
5723,16793,16793,1558,0,1558,0,1844
5724,16812,16812,1495,0,1495,0,1839
5725,16839,16839,447,0,447,61,1420
5726,16877,16877,292,0,292,0,1551
5727,16926,16926,254,0,254,0,1850
5728,16994,16994,229,0,229,0,1852
5729,17075,17075,96,0,96,0,1991
5730,17136,17136,111,0,111,0,1988
5731,17172,17172,548,0,548,0,1985
5732,17195,17195,1738,0,1738,0,1987
5733,17212,17212,2548,0,2548,0,1987
5734,17233,17233,2919,0,2919,0,1988
5735,17237,17237,4072,0,4072,0,1988
5736,17228,17228,4503,0,4503,0,1991
5737,17211,17211,4737,0,4737,0,1994
5738,17188,17188,5233,0,5233,0,1993
5739,17155,17155,6057,0,6057,0,1989
5740,17115,17115,6700,0,6700,0,1987
5741,17068,17068,6777,0,6777,0,1987
5742,17003,17003,4070,0,4070,0,1986
5743,16948,16948,2506,0,2506,0,1840
5744,16898,16898,1423,0,1423,0,1843
5745,16864,16864,1401,0,1401,0,1844
5746,16848,16848,976,0,976,0,1844
5747,16846,16846,1405,0,1405,0,1841
5748,16855,16855,1413,0,1413,2,1484
5749,16874,16874,741,0,741,0,323
5750,16898,16898,527,0,527,0,600
5751,16928,16928,524,0,524,0,1751
5752,16958,16958,540,0,540,0,1831
5753,16983,16983,243,0,243,0,1972
5754,17000,17000,535,0,535,0,1976
5755,17009,17009,997,0,997,0,1976
5756,17013,17013,2228,0,2228,0,1976
5757,17014,17014,3447,0,3447,0,1981
5758,17011,17011,4247,0,4247,0,1987
5759,16999,16999,5631,0,5631,0,1986
5760,16979,16979,6005,0,6005,0,1987
5761,16950,16950,5858,0,5858,0,1990
5762,16915,16915,6018,0,6018,0,1991
5763,16874,16874,6544,0,6544,0,1990
5764,16827,16827,7646,0,7646,0,1988
5765,16773,16773,7876,0,7876,0,1987
5766,16714,16714,3969,0,3969,0,1993
5767,16654,16654,2275,0,2275,0,1855
5768,16602,16602,1192,0,1192,0,1858
5769,16575,16575,746,0,746,0,1858
5770,16580,16580,601,0,601,172,1225
5771,16590,16590,2003,0,2003,4616,0
5772,16606,16606,2752,0,2752,9421,0
5773,16630,16630,1989,0,1989,11421,0
5774,16659,16659,1725,0,1725,11697,0
5775,16695,16695,1653,0,1653,10344,0
5776,16728,16728,1316,0,1316,6865,0
5777,16752,16752,527,0,527,1510,139
5778,16766,16766,432,0,432,0,1912
5779,16775,16775,1260,0,1260,0,2002
5780,16775,16775,2665,0,2665,0,2005
5781,16775,16775,3283,0,3283,0,2006
5782,16772,16772,3712,0,3712,0,2008
5783,16762,16762,4616,0,4616,0,2008
5784,16746,16746,4953,0,4953,0,2008
5785,16722,16722,5441,0,5441,0,2008
5786,16691,16691,5875,0,5875,0,2007
5787,16654,16654,6138,0,6138,0,2008
5788,16612,16612,6228,0,6228,0,2008
5789,16565,16565,6405,0,6405,0,2007
5790,16513,16513,3457,0,3457,0,2012
5791,16460,16460,2116,0,2116,0,1875
5792,16412,16412,1495,0,1495,0,1880
5793,16374,16374,1287,0,1287,0,1884
5794,16352,16352,999,0,999,324,1098
5795,16342,16342,2449,0,2449,1484,0
5796,16343,16343,2799,0,2799,3928,0
5797,16357,16357,2226,0,2226,9558,0
5798,16380,16380,2151,0,2151,12002,0
5799,16410,16410,2279,0,2279,12403,0
5800,16440,16440,2237,0,2237,11939,0
5801,16467,16467,1392,0,1392,10024,0
5802,16487,16487,1372,0,1372,9047,0
5803,16500,16500,3215,0,3215,6811,0
5804,16506,16506,3699,0,3699,4574,0
5805,16513,16513,3217,0,3217,1104,303
5806,16514,16514,3082,0,3082,0,2016
5807,16509,16509,4622,0,4622,0,2011
5808,16496,16496,5051,0,5051,0,2010
5809,16475,16475,5570,0,5570,0,2008
5810,16448,16448,6081,0,6081,0,2005
5811,16413,16413,7001,0,7001,0,2002
5812,16372,16372,7731,0,7731,0,1996
5813,16326,16326,7865,0,7865,0,1995
5814,16275,16275,3817,0,3817,0,2000
5815,16222,16222,2319,0,2319,0,1860
5816,16176,16176,2411,0,2411,0,1865
5817,16144,16144,1856,0,1856,0,1869
5818,16135,16135,1387,0,1387,0,1706
5819,16147,16147,2231,0,2231,3777,0
5820,16172,16172,2198,0,2198,8749,0
5821,16203,16203,2241,0,2241,12575,0
5822,16245,16245,1930,0,1930,16423,0
5823,16310,16310,1661,0,1661,16645,0
5824,16397,16397,1624,0,1624,16644,0
5825,16482,16482,863,0,863,14731,0
5826,16542,16542,860,0,860,9812,0
5827,16580,16580,752,0,752,1987,6
5828,16605,16605,1047,0,1047,12,1385
5829,16625,16625,1388,0,1388,0,2010
5830,16641,16641,1693,0,1693,0,1926
5831,16652,16652,3340,0,3340,1747,130
5832,16653,16653,5423,0,5423,0,8635
5833,16651,16651,6914,0,6914,0,2776
5834,16642,16642,6875,0,6875,3364,1825
5835,16630,16630,6920,0,6920,33563,0
5836,16612,16612,7088,0,7088,0,2041
5837,16590,16590,7398,0,7398,0,2047
5838,16562,16562,5328,0,5328,0,2055
5839,16531,16531,2655,0,2655,0,1917
5840,16503,16503,2878,0,2878,0,1915
5841,16483,16483,3449,0,3449,0,1915
5842,16476,16476,3412,0,3412,0,1920
5843,16478,16478,3975,0,3975,0,1927
5844,16484,16484,3927,0,3927,0,1933
5845,16492,16492,3913,0,3913,25094,774
5846,16505,16505,3807,0,3807,41160,0
5847,16520,16520,3557,0,3557,41009,0
5848,16538,16538,3000,0,3000,41846,0
5849,16553,16553,2006,0,2006,39255,0
5850,16563,16563,1763,0,1763,23986,822
5851,16566,16566,4665,0,4665,0,822
5852,16565,16565,5903,0,5903,0,822
5853,16562,16562,6246,0,6246,0,822
5854,16558,16558,5613,0,5613,0,822
5855,16551,16551,5254,0,5254,0,822
5856,16535,16535,5310,0,5310,0,822
5857,16512,16512,5672,0,5672,0,822
5858,16485,16485,5053,0,5053,0,822
5859,16452,16452,4321,0,4321,0,822
5860,16413,16413,4451,0,4451,0,822
5861,16369,16369,4811,0,4811,0,822
5862,16323,16323,3590,0,3590,0,822
5863,16276,16276,2052,0,2052,0,822
5864,16239,16239,1313,0,1313,0,822
5865,16232,16232,1482,0,1482,0,822
5866,16262,16262,1760,0,1760,0,822
5867,16310,16310,2573,0,2573,9132,754
5868,16357,16357,1956,0,1956,46069,0
5869,16406,16406,780,0,780,47587,0
5870,16465,16465,423,0,423,47011,0
5871,16541,16541,314,0,314,47568,0
5872,16637,16637,710,0,710,46561,0
5873,16717,16717,760,0,760,40278,0
5874,16774,16774,1027,0,1027,0,1168
5875,16818,16818,3667,0,3667,0,1167
5876,16857,16857,4880,0,4880,3520,1051
5877,16889,16889,5317,0,5317,0,1172
5878,16917,16917,5334,0,5334,0,1423
5879,16938,16938,5624,0,5624,0,3524
5880,16949,16949,4952,0,4952,8930,0
5881,16953,16953,4544,0,4544,6306,0
5882,16945,16945,4314,0,4314,3657,0
5883,16928,16928,3649,0,3649,385,633
5884,16905,16905,3316,0,3316,0,1698
5885,16875,16875,3299,0,3299,0,1444
5886,16840,16840,2241,0,2241,0,1437
5887,16804,16804,1457,0,1457,0,1237
5888,16772,16772,729,0,729,946,149
5889,16755,16755,814,0,814,3139,0
5890,16754,16754,695,0,695,350,1281
5891,16758,16758,1842,0,1842,0,1860
5892,16767,16767,2323,0,2323,0,1865
5893,16776,16776,1574,0,1574,0,1870
5894,16790,16790,1337,0,1337,0,1872
5895,16803,16803,1322,0,1322,0,1876
5896,16815,16815,875,0,875,0,1879
5897,16826,16826,316,0,316,0,1912
5898,16834,16834,510,0,510,0,1143
5899,16837,16837,838,0,838,0,1782
5900,16838,16838,1780,0,1780,0,2005
5901,16840,16840,2269,0,2269,0,2003
5902,16838,16838,2577,0,2577,0,2001
5903,16830,16830,3428,0,3428,0,1999
5904,16816,16816,3950,0,3950,0,2834
5905,16794,16794,4460,0,4460,0,2834
5906,16766,16766,4944,0,4944,0,2830
5907,16731,16731,5431,0,5431,0,2828
5908,16689,16689,5918,0,5918,0,2828
5909,16643,16643,6303,0,6303,0,2828
5910,16591,16591,3427,0,3427,0,2840
5911,16540,16540,2005,0,2005,0,2779
5912,16501,16501,1210,0,1210,0,2782
5913,16475,16475,691,0,691,0,2722
5914,16476,16476,722,0,722,3075,156
5915,16499,16499,2490,0,2490,8098,0
5916,16524,16524,2661,0,2661,13718,0
5917,16558,16558,1878,0,1878,15717,0
5918,16599,16599,2089,0,2089,15715,0
5919,16641,16641,2209,0,2209,14238,0
5920,16680,16680,1391,0,1391,6649,0
5921,16706,16706,414,0,414,331,1177
5922,16723,16723,399,0,399,0,2861
5923,16733,16733,1327,0,1327,14,1339
5924,16739,16739,2789,0,2789,1476,7
5925,16745,16745,4090,0,4090,4574,0
5926,16751,16751,5072,0,5072,7315,0
5927,16751,16751,6352,0,6352,9245,0
5928,16745,16745,6551,0,6551,2141,0
5929,16735,16735,6562,0,6562,1275,0
5930,16716,16716,6292,0,6292,124,576
5931,16691,16691,5740,0,5740,0,2988
5932,16659,16659,5226,0,5226,0,5470
5933,16623,16623,4662,0,4662,0,8312
5934,16580,16580,2503,0,2503,0,10352
5935,16536,16536,1453,0,1453,0,10342
5936,16501,16501,872,0,872,0,6558
5937,16498,16498,848,0,848,72,1687
5938,16536,16536,1069,0,1069,3659,0
5939,16592,16592,2569,0,2569,7308,0
5940,16641,16641,2025,0,2025,7388,0
5941,16687,16687,983,0,983,7388,0
5942,16745,16745,535,0,535,7388,0
5943,16834,16834,350,0,350,7388,0
5944,16952,16952,645,0,645,7388,0
5945,17066,17066,329,0,329,6293,0
5946,17154,17154,249,0,249,3049,0
5947,17216,17216,213,0,213,0,5576
5948,17262,17262,483,0,483,0,10333
5949,17299,17299,1274,0,1274,0,10330
5950,17327,17327,2186,0,2186,0,10328
5951,17344,17344,3160,0,3160,0,10327
5952,17350,17350,3412,0,3412,0,1988
5953,17348,17348,3492,0,3492,0,1995
5954,17335,17335,3735,0,3735,0,1998
5955,17315,17315,4200,0,4200,0,1999
5956,17288,17288,4738,0,4738,0,1998
5957,17253,17253,5157,0,5157,0,1998
5958,17212,17212,2695,0,2695,0,1997
5959,17169,17169,1583,0,1583,0,1857
5960,17136,17136,508,0,508,0,1859
5961,17140,17140,223,0,223,1844,546
5962,17176,17176,626,0,626,9605,0
5963,17213,17213,2191,0,2191,15568,0
5964,17256,17256,1949,0,1949,16310,0
5965,17301,17301,928,0,928,15047,0
5966,17351,17351,614,0,614,13758,0
5967,17409,17409,638,0,638,14950,0
5968,17479,17479,675,0,675,15251,0
5969,17549,17549,216,0,216,10022,0
5970,17604,17604,141,0,141,2837,309
5971,17639,17639,132,0,132,0,1971
5972,17676,17676,721,0,721,0,1977
5973,17685,17685,1382,0,1382,0,1979
5974,17696,17696,2092,0,2092,0,1980
5975,17698,17698,3258,0,3258,0,1980
5976,17690,17690,3244,0,3244,0,1978
5977,17673,17673,3911,0,3911,0,1974
5978,17650,17650,5270,0,5270,0,1971
5979,17615,17615,6063,0,6063,0,1969
5980,17573,17573,6530,0,6530,0,1967
5981,17523,17523,7121,0,7121,0,1966
5982,17454,17454,3649,0,3649,0,1966
5983,17399,17399,2153,0,2153,0,1822
5984,17360,17360,1680,0,1680,0,1823
5985,17365,17365,874,0,874,0,1824
5986,17421,17421,715,0,715,0,1822
5987,17475,17475,1189,0,1189,227,931
5988,17510,17510,1357,0,1357,1923,0
5989,17539,17539,1494,0,1494,6188,0
5990,17581,17581,1188,0,1188,8212,0
5991,17650,17650,1046,0,1046,6709,0
5992,17739,17739,1027,0,1027,3794,0
5993,17822,17822,161,0,161,99,1322
5994,17890,17890,144,0,144,0,1973
5995,17918,17918,152,0,152,0,1979
5996,17952,17952,1216,0,1216,0,1979
5997,17960,17960,2858,0,2858,0,1973
5998,17971,17971,3328,0,3328,0,1973
5999,17957,17957,4047,0,4047,0,1974
6000,17959,17959,4527,0,4527,0,1973
6001,17923,17923,4816,0,4816,0,1971
6002,17885,17885,5366,0,5366,0,1969
6003,17852,17852,5946,0,5946,0,1969
6004,17801,17801,6326,0,6326,0,1969
6005,17743,17743,6863,0,6863,0,1967
6006,17676,17676,3703,0,3703,0,1970
6007,17613,17613,2230,0,2230,0,1827
6008,17566,17566,1879,0,1879,0,1830
6009,17552,17552,1098,0,1098,123,1494
6010,17573,17573,1322,0,1322,5634,0
6011,17581,17581,2774,0,2774,14363,0
6012,17596,17596,2806,0,2806,16595,0
6013,17613,17613,2570,0,2570,16588,0
6014,17634,17634,2329,0,2329,16581,0
6015,17658,17658,2574,0,2574,16584,0
6016,17678,17678,2532,0,2532,16592,0
6017,17698,17698,1671,0,1671,14679,0
6018,17702,17702,1579,0,1579,14677,0
6019,17701,17701,4175,0,4175,14681,0
6020,17694,17694,5430,0,5430,13973,0
6021,17681,17681,4851,0,4851,9664,0
6022,17676,17676,3678,0,3678,4774,0
6023,17660,17660,3676,0,3676,2101,0
6024,17633,17633,3364,0,3364,0,4147
6025,17599,17599,3779,0,3779,0,4534
6026,17557,17557,3832,0,3832,0,4541
6027,17511,17511,3888,0,3888,0,4545
6028,17450,17450,3925,0,3925,0,4448
6029,17393,17393,4247,0,4247,0,3686
6030,17322,17322,3303,0,3303,0,2210
6031,17266,17266,1963,0,1963,43,334
6032,17213,17213,1230,0,1230,2654,0
6033,17178,17178,1412,0,1412,7331,0
6034,17168,17168,2191,0,2191,12210,0
6035,17167,17167,2913,0,2913,5594,270
6036,17167,17167,2073,0,2073,0,3546
6037,17167,17167,1050,0,1050,0,4662
6038,17172,17172,910,0,910,123,1731
6039,17185,17185,1485,0,1485,4298,0
6040,17200,17200,1387,0,1387,3339,0
6041,17211,17211,740,0,740,312,69
6042,17215,17215,659,0,659,17,2289
6043,17212,17212,1055,0,1055,0,4539
6044,17207,17207,1938,0,1938,0,4539
6045,17200,17200,2335,0,2335,0,4200
6046,17191,17191,3184,0,3184,0,2496
6047,17178,17178,4172,0,4172,0,1438
6048,17159,17159,4311,0,4311,489,0
6049,17133,17133,4850,0,4850,1413,0
6050,17103,17103,5154,0,5154,1860,0
6051,17068,17068,5454,0,5454,2222,0
6052,17027,17027,5970,0,5970,3341,0
6053,16982,16982,6585,0,6585,5077,0
6054,16934,16934,4434,0,4434,4918,0
6055,16884,16884,2237,0,2237,3585,0
6056,16836,16836,1280,0,1280,542,856
6057,16797,16797,1064,0,1064,0,2481
6058,16774,16774,743,0,743,0,2795
6059,16766,16766,1999,0,1999,2580,791
6060,16774,16774,2368,0,2368,9397,0
6061,16794,16794,1737,0,1737,12478,0
6062,16826,16826,537,0,537,3231,1212
6063,16868,16868,360,0,360,0,2796
6064,16919,16919,341,0,341,0,2795
6065,16981,16981,126,0,126,0,2833
6066,17024,17024,194,0,194,0,2826
6067,17048,17048,604,0,604,0,2830
6068,17063,17063,1365,0,1365,0,2830
6069,17074,17074,1959,0,1959,0,2829
6070,17083,17083,2420,0,2420,0,2829
6071,17085,17085,3648,0,3648,0,2826
6072,17076,17076,4258,0,4258,0,1987
6073,17059,17059,5029,0,5029,0,1985
6074,17036,17036,5596,0,5596,0,1982
6075,17001,17001,6011,0,6011,0,1980
6076,16963,16963,6983,0,6983,0,1980
6077,16918,16918,7430,0,7430,0,1980
6078,16865,16865,3864,0,3864,0,1983
6079,16811,16811,2509,0,2509,0,1842
6080,16759,16759,2249,0,2249,0,1844
6081,16722,16722,1726,0,1726,0,1847
6082,16709,16709,1053,0,1053,0,1847
6083,16710,16710,1972,0,1972,0,1838
6084,16718,16718,2160,0,2160,0,1835
6085,16727,16727,1876,0,1876,0,1843
6086,16738,16738,1854,0,1854,0,1846
6087,16749,16749,1857,0,1857,0,1849
6088,16761,16761,2364,0,2364,0,1853
6089,16766,16766,1365,0,1365,0,1996
6090,16762,16762,1484,0,1484,0,2000
6091,16753,16753,1932,0,1932,0,2001
6092,16740,16740,4384,0,4384,0,2000
6093,16727,16727,5547,0,5547,0,1999
6094,16711,16711,6117,0,6117,0,1997
6095,16688,16688,7045,0,7045,0,1995
6096,16658,16658,7509,0,7509,0,1993
6097,16622,16622,8171,0,8171,0,1991
6098,16578,16578,8840,0,8840,0,1990
6099,16529,16529,9429,0,9429,0,1990
6100,16472,16472,9852,0,9852,0,1987
6101,16411,16411,10285,0,10285,0,1987
6102,16345,16345,4906,0,4906,0,1987
6103,16277,16277,3247,0,3247,0,1846
6104,16210,16210,3704,0,3704,0,1846
6105,16154,16154,4092,0,4092,0,1846
6106,16109,16109,3759,0,3759,0,1846
6107,16076,16076,6402,0,6402,0,1850
6108,16050,16050,6182,0,6182,0,1853
6109,16032,16032,5561,0,5561,0,1854
6110,16017,16017,4821,0,4821,0,1854
6111,16005,16005,4057,0,4057,0,1853
6112,15999,15999,4709,0,4709,0,1850
6113,15986,15986,2372,0,2372,0,1987
6114,15967,15967,2076,0,2076,0,1987
6115,15947,15947,2991,0,2991,0,1988
6116,15924,15924,6965,0,6965,0,1989
6117,15899,15899,7460,0,7460,0,1988
6118,15875,15875,8077,0,8077,0,1986
6119,15845,15845,9123,0,9123,0,1987
6120,15810,15810,10131,0,10131,0,1987
6121,15769,15769,10957,0,10957,0,1987
6122,15721,15721,11485,0,11485,0,1986
6123,15667,15667,12119,0,12119,0,1983
6124,15609,15609,12794,0,12794,0,1982
6125,15547,15547,13533,0,13533,0,1980
6126,15480,15480,5478,0,5478,0,1981
6127,15412,15412,3445,0,3445,0,1840
6128,15348,15348,3970,0,3970,0,1842
6129,15297,15297,3177,0,3177,0,1844
6130,15267,15267,2217,0,2217,0,1846
6131,15251,15251,4568,0,4568,0,1847
6132,15246,15246,4262,0,4262,0,1843
6133,15249,15249,3785,0,3785,0,1838
6134,15258,15258,3155,0,3155,0,1837
6135,15272,15272,3928,0,3928,0,1835
6136,15279,15279,5411,0,5411,0,1838
6137,15282,15282,2939,0,2939,0,1985
6138,15277,15277,2426,0,2426,0,1988
6139,15268,15268,2622,0,2622,0,1990
6140,15257,15257,6237,0,6237,0,1992
6141,15246,15246,8106,0,8106,0,1996
6142,15234,15234,8604,0,8604,0,2000
6143,15217,15217,8928,0,8928,0,2005
6144,15194,15194,8477,0,8477,0,2012
6145,15166,15166,8069,0,8069,0,2015
6146,15134,15134,7598,0,7598,0,2016
6147,15099,15099,7737,0,7737,0,2016
6148,15060,15060,8016,0,8016,0,2016
6149,15018,15018,8196,0,8196,0,2016
6150,14973,14973,3807,0,3807,0,2019
6151,14925,14925,2490,0,2490,0,1879
6152,14883,14883,3131,0,3131,0,1880
6153,14852,14852,3016,0,3016,0,1883
6154,14831,14831,2626,0,2626,213,974
6155,14821,14821,5148,0,5148,1887,0
6156,14818,14818,5217,0,5217,844,102
6157,14820,14820,5292,0,5292,0,1537
6158,14824,14824,4114,0,4114,0,1891
6159,14834,14834,4612,0,4612,0,1097
6160,14839,14839,4538,0,4538,647,0
